City,Date,Year,Month,Day,AQI,PM2.5,PM10,NO2,SO2,AQI_Category
Pune,2023-08-04,2023,8,4,344,255.869519561916,392.4033605708099,17.2672858887951,60.12324298884186,Very Poor
Pune,2023-08-05,2023,8,5,110,115.96197108017483,343.5990483499462,90.60402236528893,34.746025912185154,Moderately Polluted
Pune,2023-08-06,2023,8,6,430,11.262995043821988,329.46558090621625,25.8418095855207,49.08854343467952,Very Poor
Pune,2023-08-07,2023,8,7,263,188.9890465745649,279.9459834106466,99.12685813737502,77.49216275273454,Poor
Pune,2023-08-08,2023,8,8,75,197.76643673987982,334.0087924825671,134.52215619725018,60.058817115619476,Satisfactory
Pune,2023-08-09,2023,8,9,122,178.38373894386118,345.35916709387544,108.2413772910566,56.586244953061424,Moderately Polluted
Pune,2023-08-10,2023,8,10,365,285.9918971794624,360.9114629717056,14.614007281160376,58.386370831886936,Very Poor
Pune,2023-08-11,2023,8,11,67,157.61205112480093,146.08759387642567,12.731973207286472,9.125852314173388,Satisfactory
Pune,2023-08-12,2023,8,12,110,186.3475282433677,397.6030266545958,61.14021643919228,57.47600578512436,Moderately Polluted
Pune,2023-08-13,2023,8,13,257,147.0133442334819,369.59003156832625,20.29458243420923,95.93772068988638,Poor
Pune,2023-08-14,2023,8,14,129,291.19537374492575,225.70315754499399,101.28178443034422,34.99423340276149,Moderately Polluted
Pune,2023-08-15,2023,8,15,192,197.50838067155172,40.07815036133425,51.013443952739074,48.78609961804237,Moderately Polluted
Pune,2023-08-16,2023,8,16,183,139.97934594338054,375.61065966589075,112.1856663543336,40.43198925690161,Moderately Polluted
Pune,2023-08-17,2023,8,17,287,49.90882421698241,114.71954377076457,101.31491666234975,95.65581872878248,Poor
Pune,2023-08-18,2023,8,18,399,32.154310399949665,349.85416630126065,22.619228615747453,27.438464037661053,Very Poor
Pune,2023-08-19,2023,8,19,122,292.233357471356,187.57187857521305,143.41137465967665,48.57557061989433,Moderately Polluted
Pune,2023-08-20,2023,8,20,174,210.04131043261756,158.12612857370695,88.02029018658745,93.12808707068191,Moderately Polluted
Pune,2023-08-21,2023,8,21,183,238.7693183828837,380.32676664994176,11.373525572023757,60.84528416300281,Moderately Polluted
Pune,2023-08-22,2023,8,22,332,234.74697386971263,358.5176258110636,80.32433558485323,79.07937378689904,Very Poor
Pune,2023-08-23,2023,8,23,330,289.6000379523559,348.2001699987976,124.15290174158834,13.208319244828232,Very Poor
Pune,2023-08-24,2023,8,24,58,192.39174521953038,84.28118061439439,20.437341578796016,33.652371276575494,Satisfactory
Pune,2023-08-25,2023,8,25,332,232.45360827125316,353.41239114972177,137.806510768208,40.99233451869404,Very Poor
Pune,2023-08-26,2023,8,26,92,37.477582432170976,291.4947049528926,30.528508970644502,10.787915543025061,Satisfactory
Pune,2023-08-27,2023,8,27,185,285.52732675904224,187.36468617005485,16.85939747119694,60.4452915842092,Moderately Polluted
Pune,2023-08-28,2023,8,28,56,65.75659496349647,192.04188963909894,48.884998125440106,62.35234267664115,Satisfactory
Pune,2023-08-29,2023,8,29,416,166.43341660994116,265.8204484192526,138.6986060851682,40.53003968388371,Very Poor
Pune,2023-08-30,2023,8,30,373,161.98220005948244,323.81457770662064,120.96421115325744,71.30874637839095,Very Poor
Pune,2023-08-31,2023,8,31,171,256.74804835626037,48.91570975893558,136.09172084859705,95.19627951446539,Moderately Polluted
Pune,2023-09-01,2023,9,1,170,156.09381186817214,302.70181651342733,65.43053030120869,17.36541851845027,Moderately Polluted
Pune,2023-09-02,2023,9,2,92,269.6527114962192,140.310251749031,55.751436790505764,92.17706311191233,Satisfactory
Pune,2023-09-03,2023,9,3,199,81.58082192555081,81.19085550557271,36.325223580755434,73.87245250134755,Moderately Polluted
Pune,2023-09-04,2023,9,4,438,202.47650317430896,354.4083707960524,26.944257721055926,54.60536114078319,Very Poor
Pune,2023-09-05,2023,9,5,55,192.65494066262855,190.35936557692165,12.396042022102955,10.74296523654904,Satisfactory
Pune,2023-09-06,2023,9,6,127,198.41006607750197,85.40106374553076,25.16760080793145,5.023562252305366,Moderately Polluted
Pune,2023-09-07,2023,9,7,444,234.8540282702308,351.16529435064194,64.55065111554461,53.576517704985676,Very Poor
Pune,2023-09-08,2023,9,8,148,63.66038585435441,114.72323967611656,41.38213321490838,9.914341359671273,Moderately Polluted
Pune,2023-09-09,2023,9,9,110,115.19528665915625,174.07849184755025,53.32529794504274,53.89890213616735,Moderately Polluted
Pune,2023-09-10,2023,9,10,448,291.25757062135517,326.79317264588065,140.33682843200904,57.9555598902068,Very Poor
Pune,2023-09-11,2023,9,11,155,234.9045439747686,163.39607213481207,10.997850396006966,44.35265029858148,Moderately Polluted
Pune,2023-09-12,2023,9,12,122,17.34850787805262,199.44749484874683,50.150496348109044,98.73908140043791,Moderately Polluted
Pune,2023-09-13,2023,9,13,57,120.94333619348903,133.25400710289725,100.14926869331121,14.610536416507687,Satisfactory
Pune,2023-09-14,2023,9,14,175,170.72614862519626,178.39347851255852,103.95470179824302,43.69144327060156,Moderately Polluted
Pune,2023-09-15,2023,9,15,70,54.4657405763232,53.659510773382955,38.32520013722112,14.752033291121988,Satisfactory
Pune,2023-09-16,2023,9,16,92,256.38690305146133,307.2735948342412,35.69426346240914,39.39460275081307,Satisfactory
Pune,2023-09-17,2023,9,17,90,103.64171414002598,323.33226651031407,111.55889885616794,77.88007936341357,Satisfactory
Pune,2023-09-18,2023,9,18,357,79.6152877477528,165.65229411067844,68.82098779880087,33.94951663700563,Very Poor
Pune,2023-09-19,2023,9,19,340,261.5948404276937,312.675318220927,26.864206307033193,93.19406846753974,Very Poor
Pune,2023-09-20,2023,9,20,143,224.07875077804957,129.77049718312932,133.685090915693,45.691205163060886,Moderately Polluted
Pune,2023-09-21,2023,9,21,318,286.844753182114,116.9919737213933,130.0375464518873,78.48833016367416,Very Poor
Pune,2023-09-22,2023,9,22,79,114.97996809744507,381.5656651686698,128.14243873764244,83.832858279633,Satisfactory
Pune,2023-09-23,2023,9,23,424,152.5434319291059,331.71144289471647,149.66933881613485,23.81082759184535,Very Poor
Pune,2023-09-24,2023,9,24,387,61.1518197820379,203.6339904236963,139.60065162340285,21.2789168063897,Very Poor
Pune,2023-09-25,2023,9,25,398,222.24619059540672,58.742409288769586,15.02257912437261,35.092467867686835,Very Poor
Pune,2023-09-26,2023,9,26,77,94.54318190341031,168.4074735551746,123.978251024513,5.989633690252482,Satisfactory
Pune,2023-09-27,2023,9,27,402,165.75326463759276,340.0817012350484,70.38701330305179,12.897037251791904,Very Poor
Pune,2023-09-28,2023,9,28,296,275.61350644314064,380.2347632831543,48.15707457160153,91.68869790621515,Poor
Pune,2023-09-29,2023,9,29,118,114.07812971989325,83.16692063139833,103.24331509833688,63.39411562156621,Moderately Polluted
Pune,2023-09-30,2023,9,30,252,71.31526047628266,113.68102539747595,120.23463627662503,70.56061839305896,Poor
Pune,2023-10-01,2023,10,1,400,284.26177459980687,276.5040632187171,23.345618720567806,22.768061850553167,Very Poor
Pune,2023-10-02,2023,10,2,397,296.94138478948025,399.68665674174656,134.6737076290729,65.7668278180224,Very Poor
Pune,2023-10-03,2023,10,3,339,57.20324956897951,226.60990007719258,144.09194281699806,64.68111206764371,Very Poor
Pune,2023-10-04,2023,10,4,196,296.6848306323049,79.60920526656892,110.52967437759472,55.590353711098615,Moderately Polluted
Pune,2023-10-05,2023,10,5,256,220.23523496319794,211.78000872974764,93.08288127315011,93.12994184290386,Poor
Pune,2023-10-06,2023,10,6,150,142.21792887929004,59.37615591149007,133.7831145385506,51.26656618663346,Moderately Polluted
Pune,2023-10-07,2023,10,7,117,125.17032220909796,158.70538606649814,83.64075650520319,62.431416528111896,Moderately Polluted
Pune,2023-10-08,2023,10,8,350,98.71006241620171,239.7585055789769,51.99354882715794,76.56825226029075,Very Poor
Pune,2023-10-09,2023,10,9,343,241.35441592845046,89.61508618342471,97.60448846726362,97.1731279308987,Very Poor
Pune,2023-10-10,2023,10,10,271,55.797068963065364,119.95444731311942,85.99339988294341,16.869124758301574,Poor
Pune,2023-10-11,2023,10,11,328,218.435850913795,315.3930238959239,80.16559861432299,79.40527151480696,Very Poor
Pune,2023-10-12,2023,10,12,93,78.96501937707583,45.672287500591125,56.1950943136978,97.05530990655785,Satisfactory
Pune,2023-10-13,2023,10,13,298,146.6982585439923,136.02556025575848,69.26285379664562,6.649732781911004,Poor
Pune,2023-10-14,2023,10,14,220,264.9900682970513,299.64330373133924,54.05728086246778,42.54913080603277,Poor
Pune,2023-10-15,2023,10,15,372,268.8635225529299,87.90931842733332,82.05289542387722,16.284520025815787,Very Poor
Pune,2023-10-16,2023,10,16,434,12.361765186224115,207.98245824530096,28.188378011660273,98.33019130361868,Very Poor
Pune,2023-10-17,2023,10,17,374,290.9642358504475,102.32023638969589,114.84571392510261,93.00519262702532,Very Poor
Pune,2023-10-18,2023,10,18,219,96.78543077511314,46.51740751695418,11.482851865814986,31.84389132043171,Poor
Pune,2023-10-19,2023,10,19,85,160.52166097089463,57.95937136427116,72.9828243457721,35.99481356937129,Satisfactory
Pune,2023-10-20,2023,10,20,106,82.11622971844145,221.03717806760386,42.21716707554013,17.808098184864697,Moderately Polluted
Pune,2023-10-21,2023,10,21,157,241.6838634030053,202.9469398352022,124.92681601826239,83.33649094734028,Moderately Polluted
Pune,2023-10-22,2023,10,22,165,6.282159623245647,366.273357434085,116.49725703207363,15.188935898229754,Moderately Polluted
Pune,2023-10-23,2023,10,23,74,58.12212862750039,258.5908835422132,38.30756391298215,57.10009514632489,Satisfactory
Pune,2023-10-24,2023,10,24,93,27.227285308243417,193.45149179494805,74.56185511439483,35.31798404350392,Satisfactory
Pune,2023-10-25,2023,10,25,282,114.65828438228296,202.73433761490585,33.64640236090331,59.86360606573361,Poor
Pune,2023-10-26,2023,10,26,117,90.98185378650281,83.79768919761617,105.86292877172195,55.24593410054732,Moderately Polluted
Pune,2023-10-27,2023,10,27,240,45.64995799325402,104.8628307592652,136.10015658826734,71.42076267509482,Poor
Pune,2023-10-28,2023,10,28,377,209.70830066660073,310.06638419039007,46.8385813260373,65.82826284805637,Very Poor
Pune,2023-10-29,2023,10,29,353,282.897456688184,195.2808369109977,68.4138798127873,30.41888398031127,Very Poor
Pune,2023-10-30,2023,10,30,312,183.7745973427366,100.03727475655337,124.54990673278166,88.06933002495681,Very Poor
Pune,2023-10-31,2023,10,31,213,58.35311489111572,74.23894665657485,65.0331056653593,14.412309047739583,Poor
Pune,2023-11-01,2023,11,1,255,229.49745736289066,388.4718030133877,76.87292071266754,5.58473248360362,Poor
Pune,2023-11-02,2023,11,2,209,28.249377518295713,227.78611819928102,118.23420932827126,95.25568432965223,Poor
Pune,2023-11-03,2023,11,3,240,201.00993604297608,44.298364207202596,133.76181043793346,53.559953402636445,Poor
Pune,2023-11-04,2023,11,4,272,293.10322489865086,331.56458339347273,128.5230700220281,86.77314094916747,Poor
Pune,2023-11-05,2023,11,5,104,17.669317952494836,173.14608037031863,18.509376042687173,34.40031626113283,Moderately Polluted
Pune,2023-11-06,2023,11,6,168,88.20819510475204,62.5869992128278,89.46201407811473,38.568123732283276,Moderately Polluted
Pune,2023-11-07,2023,11,7,406,169.81015061617288,226.05755707455342,27.262157086514122,46.81717356328392,Very Poor
Pune,2023-11-08,2023,11,8,421,262.5808811036298,387.07207596790767,45.716935315254496,11.404251396354095,Very Poor
Pune,2023-11-09,2023,11,9,172,198.40193192167558,58.076963238179324,131.12393801270298,84.04626767079854,Moderately Polluted
Pune,2023-11-10,2023,11,10,418,73.54425745075281,147.2759767462853,41.96951975691234,94.86473325624492,Very Poor
Pune,2023-11-11,2023,11,11,121,264.6324986668982,358.40580234962675,73.64100038624365,86.63755453844277,Moderately Polluted
Pune,2023-11-12,2023,11,12,158,34.67013955143635,354.9165078128981,142.44698547764304,71.33159301828152,Moderately Polluted
Pune,2023-11-13,2023,11,13,181,247.13558228937526,355.2633324920967,147.33078196431075,84.73499603625909,Moderately Polluted
Pune,2023-11-14,2023,11,14,270,116.59600796663503,397.6416427221062,102.81089670525914,82.44860127203552,Poor
Pune,2023-11-15,2023,11,15,316,296.87780587070233,332.1167115427537,82.71925050536167,39.853558469571034,Very Poor
Pune,2023-11-16,2023,11,16,296,97.21281475659782,93.76831307376342,72.04440584794912,95.04792292214334,Poor
Pune,2023-11-17,2023,11,17,377,169.63848959274168,338.92769273030035,116.80724848680644,16.272307697765086,Very Poor
Pune,2023-11-18,2023,11,18,214,163.81228326159734,124.18075951207439,58.43037792602602,72.04414658945419,Poor
Pune,2023-11-19,2023,11,19,121,271.90055916144416,168.87197904146728,88.847803524935,72.07499718576118,Moderately Polluted
Pune,2023-11-20,2023,11,20,250,211.90888437863447,289.0468929837128,12.650974651748063,66.06162044904181,Poor
Pune,2023-11-21,2023,11,21,147,186.88001419177013,289.9874602596028,53.15967772991161,86.11593127265539,Moderately Polluted
Pune,2023-11-22,2023,11,22,380,173.05037930252064,260.73711574190764,126.37326818204342,90.81550917528835,Very Poor
Pune,2023-11-23,2023,11,23,156,12.52474139634538,317.2889939405353,17.38805030198021,76.15306516291359,Moderately Polluted
Pune,2023-11-24,2023,11,24,151,35.44251359667287,120.84687217835477,124.34677595759436,52.88748964205385,Moderately Polluted
Pune,2023-11-25,2023,11,25,271,291.1319944722026,258.21475102824616,68.2169171406104,81.26612767695211,Poor
Pune,2023-11-26,2023,11,26,118,296.11191521145327,138.05183134591664,82.6155434151607,55.92677576774517,Moderately Polluted
Pune,2023-11-27,2023,11,27,446,24.754449410523097,319.38017897442137,104.62750245232824,44.120831337627315,Very Poor
Pune,2023-11-28,2023,11,28,196,289.22427643986595,341.59558691019026,64.42816590723498,74.19967096200561,Moderately Polluted
Pune,2023-11-29,2023,11,29,282,155.7759090201758,278.64182912975843,67.91320874183167,66.48373136794083,Poor
Pune,2023-11-30,2023,11,30,289,39.095841595895,314.90544497689143,123.82042054344633,61.28146295183364,Poor
Pune,2023-12-01,2023,12,1,346,260.0066568784853,29.719744356812775,37.44416370210143,48.717580630689895,Very Poor
Pune,2023-12-02,2023,12,2,223,252.50481840604996,149.82477546888614,28.73000824948265,63.38855801356898,Poor
Pune,2023-12-03,2023,12,3,282,15.39429824726753,152.76039113642983,102.89206399106693,17.420490579734363,Poor
Pune,2023-12-04,2023,12,4,52,100.42327208794899,23.68826495280894,86.10276952555749,40.933587821685556,Satisfactory
Pune,2023-12-05,2023,12,5,340,122.97960460400338,361.0107353714304,20.06458096435619,58.78402117737261,Very Poor
Pune,2023-12-06,2023,12,6,302,194.18873110037063,92.27827299770479,118.2265261798424,36.403219991351015,Very Poor
Pune,2023-12-07,2023,12,7,263,108.74625482411535,249.3729779266423,113.51680790055514,82.84941854094843,Poor
Pune,2023-12-08,2023,12,8,193,206.22838937810812,328.3666270089491,100.23105061736308,80.73786528321173,Moderately Polluted
Pune,2023-12-09,2023,12,9,341,192.88614687969815,221.97990869950257,35.647673545498,16.744816997514754,Very Poor
Pune,2023-12-10,2023,12,10,159,239.77964324530979,167.83607392951822,21.13100268243537,45.320494845013926,Moderately Polluted
Pune,2023-12-11,2023,12,11,70,15.745880191221026,41.936624344886226,25.867765855407967,19.596351473892206,Satisfactory
Pune,2023-12-12,2023,12,12,169,125.01232032944283,198.8621968846759,128.52799346534408,13.460377792682023,Moderately Polluted
Pune,2023-12-13,2023,12,13,424,197.3962816137278,86.67050203989257,138.69381572944582,81.0468869265371,Very Poor
Pune,2023-12-14,2023,12,14,279,127.84270695094517,32.55102317175658,45.69781026834892,24.111791608298546,Poor
Pune,2023-12-15,2023,12,15,333,37.23302325823954,177.81941113456122,69.92435827689039,49.52893243834707,Very Poor
Pune,2023-12-16,2023,12,16,255,246.33305996179,264.4602334433109,81.03138481447984,25.807051744418406,Poor
Pune,2023-12-17,2023,12,17,93,16.215212492612714,366.97373313652207,136.04237836867236,15.238895705345742,Satisfactory
Pune,2023-12-18,2023,12,18,93,170.30242486263947,30.26699885500456,145.29254871921594,37.42639956482179,Satisfactory
Pune,2023-12-19,2023,12,19,338,244.05704740149773,126.05982230503095,114.82341927540955,84.07998126534741,Very Poor
Pune,2023-12-20,2023,12,20,391,255.58467058677917,242.3322904695697,10.8928955374663,46.05170800612845,Very Poor
Pune,2023-12-21,2023,12,21,289,62.26865239144709,285.33874805635844,129.77425669760652,96.12535590025472,Poor
Pune,2023-12-22,2023,12,22,328,12.867415185847811,68.15830526066176,73.66595901949647,90.32804249839913,Very Poor
Pune,2023-12-23,2023,12,23,277,138.65785326882582,319.27636932916585,47.4962107710338,14.031531176361328,Poor
Pune,2023-12-24,2023,12,24,333,286.01572322423567,209.93583796380616,45.44514859329644,77.08092904369421,Very Poor
Pune,2023-12-25,2023,12,25,398,279.80768804089064,37.08288328051533,96.29853342849698,41.02063412937664,Very Poor
Pune,2023-12-26,2023,12,26,308,30.16875815252028,270.18803248552615,63.94687218950504,87.7904994885857,Very Poor
Pune,2023-12-27,2023,12,27,200,103.2089939126838,67.85921315802466,105.58252667905651,5.045803345452905,Moderately Polluted
Pune,2023-12-28,2023,12,28,283,194.85854152085608,83.46509849758971,103.84340527338924,42.19717377350198,Poor
Pune,2023-12-29,2023,12,29,229,81.76078492299874,233.08513132323574,73.8078602081111,81.10046300687465,Poor
Pune,2023-12-30,2023,12,30,113,32.94460818054856,192.3396299783542,93.58861062435126,43.71281274357188,Moderately Polluted
Pune,2023-12-31,2023,12,31,303,215.61062538632498,109.27051269471917,63.19737524823811,41.14156385598286,Very Poor
Pune,2024-01-01,2024,1,1,350,35.11736446342151,273.42084227309977,147.37595608718854,7.126520768072978,Very Poor
Pune,2024-01-02,2024,1,2,438,10.429395038344186,339.63679421444374,144.5742187522753,99.33760131583209,Very Poor
Pune,2024-01-03,2024,1,3,240,260.7524643438121,66.48902635124992,69.5538074059966,34.25762273738752,Poor
Pune,2024-01-04,2024,1,4,222,267.61581847134494,54.363544234949885,107.26137786912139,93.04513033726349,Poor
Pune,2024-01-05,2024,1,5,351,252.14283320874117,285.2493900886108,12.025595050240256,27.00310963440218,Very Poor
Pune,2024-01-06,2024,1,6,171,101.80377098327949,62.91686401229929,58.018628898786446,66.25628854427733,Moderately Polluted
Pune,2024-01-07,2024,1,7,410,83.59341942634919,167.9852872618125,61.64822822321067,68.84237710139035,Very Poor
Pune,2024-01-08,2024,1,8,53,187.5598361762975,387.2375119938618,51.72073032840679,44.80034772099199,Satisfactory
Pune,2024-01-09,2024,1,9,338,276.3244507908047,175.28673984792314,71.98698018883421,28.97273074821594,Very Poor
Pune,2024-01-10,2024,1,10,96,287.90706815259864,83.86905511824693,103.57899185679392,91.72460847080055,Satisfactory
Pune,2024-01-11,2024,1,11,333,144.53683718535783,133.00378948452015,112.3282943981053,85.03743826010847,Very Poor
Pune,2024-01-12,2024,1,12,225,219.02267150603188,24.178589924736116,124.49778043542533,75.17754095302926,Poor
Pune,2024-01-13,2024,1,13,310,192.60417791120594,281.6018998819549,65.58662198045523,14.879140302046796,Very Poor
Pune,2024-01-14,2024,1,14,112,241.6315361524344,399.0790638273023,41.22816297481189,71.53695254726482,Moderately Polluted
Pune,2024-01-15,2024,1,15,266,185.58119219614903,249.7919310985095,77.1084079908676,59.05452636821764,Poor
Pune,2024-01-16,2024,1,16,50,188.18554867438033,149.00992233104895,112.61215038626446,51.20591633346495,Good
Pune,2024-01-17,2024,1,17,416,107.81232298886361,52.72908346556793,38.67547937509007,65.71473797390613,Very Poor
Pune,2024-01-18,2024,1,18,80,102.78711341825415,381.4803843699518,105.66463744327405,5.719064575538485,Satisfactory
Pune,2024-01-19,2024,1,19,152,289.6636268351723,136.79093041755277,111.29043940990456,75.82744385623765,Moderately Polluted
Pune,2024-01-20,2024,1,20,257,180.02118448007343,199.37751446506428,49.67082275951289,76.7004990440513,Poor
Pune,2024-01-21,2024,1,21,441,270.6619150491031,254.88794827064902,64.42081976746744,72.83071801975414,Very Poor
Pune,2024-01-22,2024,1,22,198,87.90898328200866,23.89695676370222,138.3721449037313,70.17911920043049,Moderately Polluted
Pune,2024-01-23,2024,1,23,214,97.64481614409037,267.11616636766576,88.01097271934715,66.97098610244863,Poor
Pune,2024-01-24,2024,1,24,424,215.1950481285863,156.6210216634607,129.60043182455564,86.51271765455333,Very Poor
Pune,2024-01-25,2024,1,25,235,202.95137071320175,387.48745242739284,45.89779584668136,18.504469008212453,Poor
Pune,2024-01-26,2024,1,26,401,151.15764459039286,117.2435362752691,111.28250888630986,30.62812313295209,Very Poor
Pune,2024-01-27,2024,1,27,61,108.05168459124499,304.9643644656942,136.67293389971022,25.094694290361033,Satisfactory
Pune,2024-01-28,2024,1,28,165,28.018588041517337,341.5782726325603,93.72909068016853,87.636657127181,Moderately Polluted
Pune,2024-01-29,2024,1,29,434,17.30468322370956,132.05141384971847,136.6818264035664,21.551200382573004,Very Poor
Pune,2024-01-30,2024,1,30,416,255.89702757502488,332.0574633804368,75.71046729476761,25.142950735903135,Very Poor
Pune,2024-01-31,2024,1,31,350,11.829303452014994,85.75545658964059,38.22091182872206,20.768123493920697,Very Poor
Pune,2024-02-01,2024,2,1,88,160.26001400528367,142.60283584706644,137.15491059713673,22.78527946184653,Satisfactory
Pune,2024-02-02,2024,2,2,192,154.75658137860157,311.3161617363398,115.16458311884735,20.86642755429102,Moderately Polluted
Pune,2024-02-03,2024,2,3,325,278.98968938283565,272.23061369225746,58.88259739328613,72.59451575827413,Very Poor
Pune,2024-02-04,2024,2,4,114,261.732008810454,378.804793792922,73.56976653295581,12.554013732929135,Moderately Polluted
Pune,2024-02-05,2024,2,5,325,260.21470877324134,170.89491524402953,100.36266408222495,42.69299049233225,Very Poor
Pune,2024-02-06,2024,2,6,417,41.14032866058092,357.95528248076704,96.79633525935607,61.73891437546051,Very Poor
Pune,2024-02-07,2024,2,7,327,24.25001573042922,216.0839645043349,69.36249673423153,48.15755466231928,Very Poor
Pune,2024-02-08,2024,2,8,264,157.37301261321366,213.27140010193312,41.707710927745566,71.46728740549503,Poor
Pune,2024-02-09,2024,2,9,286,267.523945337057,366.9984839389294,33.4236906205196,69.65337801965073,Poor
Pune,2024-02-10,2024,2,10,334,293.313465950985,147.18028141918478,147.56021118033436,11.17252453550266,Very Poor
Pune,2024-02-11,2024,2,11,86,206.62630706276494,380.48057923028097,38.26756410707719,87.62198396787022,Satisfactory
Pune,2024-02-12,2024,2,12,78,32.94788679424332,332.498965947292,39.965622042126526,7.439625066608303,Satisfactory
Pune,2024-02-13,2024,2,13,107,146.38910588645066,302.00231676634417,40.60854731659951,15.735717068575779,Moderately Polluted
Pune,2024-02-14,2024,2,14,89,102.85448610968827,29.08312654741639,117.60474575123213,36.37986677371641,Satisfactory
Pune,2024-02-15,2024,2,15,253,208.16193206505704,116.09021117366183,137.26286812387906,56.116269169245584,Poor
Pune,2024-02-16,2024,2,16,282,291.0698614091971,69.08902353043582,90.94393516634291,80.28369929186975,Poor
Pune,2024-02-17,2024,2,17,167,67.82386608953105,162.63142428537702,137.48995615406284,15.882333950457754,Moderately Polluted
Pune,2024-02-18,2024,2,18,176,192.75727364047614,351.71237335820837,123.0875918252001,66.96589266743229,Moderately Polluted
Pune,2024-02-19,2024,2,19,408,96.7866525405031,336.53706462758964,42.34209807727105,53.71415029562907,Very Poor
Pune,2024-02-20,2024,2,20,139,54.74641850829869,125.352355199266,50.13216463095547,62.18488544441251,Moderately Polluted
Pune,2024-02-21,2024,2,21,312,201.50414274223093,49.71282591173072,97.86577658860632,92.02284621764629,Very Poor
Pune,2024-02-22,2024,2,22,61,122.65059900852127,337.17616623853814,138.2052434580596,27.467165558954644,Satisfactory
Pune,2024-02-23,2024,2,23,397,107.2553294535778,248.38829214155191,66.6376205732399,11.219584878172414,Very Poor
Pune,2024-02-24,2024,2,24,141,236.8525707697915,241.55182040741636,46.08263092828055,26.659447120191693,Moderately Polluted
Pune,2024-02-25,2024,2,25,255,90.97149242006041,27.532756491795666,54.29636156230839,98.48567003062513,Poor
Pune,2024-02-26,2024,2,26,208,229.85538001511046,37.39163219710234,24.78302919889476,46.845160428603386,Poor
Pune,2024-02-27,2024,2,27,357,220.90689033832396,90.4592306779341,89.04852272171397,8.081420708328064,Very Poor
Pune,2024-02-28,2024,2,28,345,89.2741805363126,66.99560223284618,50.27028409029229,74.21682477627463,Very Poor
Pune,2024-02-29,2024,2,29,207,256.8295376854471,358.7042447806631,58.03294737049197,20.596370839921526,Poor
Pune,2024-03-01,2024,3,1,435,214.30153847507998,216.3812272334763,11.019012956508128,92.62076542558214,Very Poor
Pune,2024-03-02,2024,3,2,346,176.0969684041537,358.2616954348838,13.229588031300203,68.92927215094937,Very Poor
Pune,2024-03-03,2024,3,3,266,154.18922327821127,47.65583096672172,43.42430144730828,78.86699512119324,Poor
Pune,2024-03-04,2024,3,4,229,131.8097549385578,101.04927461050812,130.9027422099713,23.563917762092938,Poor
Pune,2024-03-05,2024,3,5,189,87.14175015245337,40.90521169701579,103.2192420738071,51.14338038570705,Moderately Polluted
Pune,2024-03-06,2024,3,6,334,37.722591536372384,285.6967331134588,18.913986629210395,87.26649116008407,Very Poor
Pune,2024-03-07,2024,3,7,86,188.4903170999632,100.46731553009003,28.053637842981598,91.41277711190881,Satisfactory
Pune,2024-03-08,2024,3,8,258,124.79901079243405,28.136710329833836,102.77779525552006,39.74850045152723,Poor
Pune,2024-03-09,2024,3,9,207,98.08758970581358,21.8647711536034,35.66125028584137,25.783673971593505,Poor
Pune,2024-03-10,2024,3,10,412,128.52414912635828,168.17247345916152,26.741494947079815,79.04712424984297,Very Poor
Pune,2024-03-11,2024,3,11,219,245.108074975446,111.32499879463856,53.265506047460846,9.299361038768662,Poor
Pune,2024-03-12,2024,3,12,169,10.161408979521282,165.4416506284402,99.69390755299283,13.526044580396428,Moderately Polluted
Pune,2024-03-13,2024,3,13,66,23.27847818332616,136.0033386370888,137.4584230524445,7.831849535093632,Satisfactory
Pune,2024-03-14,2024,3,14,329,17.910699266167356,383.7794862150157,139.94487243990602,69.82844751416742,Very Poor
Pune,2024-03-15,2024,3,15,370,66.31099954108427,89.88562363272239,82.74098791417063,24.74136807768863,Very Poor
Pune,2024-03-16,2024,3,16,144,155.91800615819406,222.3539802932002,66.46017778044947,86.4038480292166,Moderately Polluted
Pune,2024-03-17,2024,3,17,86,248.34111030579967,154.917266106732,57.4067551974291,6.122646898930001,Satisfactory
Pune,2024-03-18,2024,3,18,149,290.46505839035865,373.3198067593385,74.75645343606915,41.382150288068246,Moderately Polluted
Pune,2024-03-19,2024,3,19,83,99.01361429350705,45.97077817624803,136.19910287068438,65.31132569351668,Satisfactory
Pune,2024-03-20,2024,3,20,107,10.430525597743895,294.936067433897,129.39198918701538,43.53651968659108,Moderately Polluted
Pune,2024-03-21,2024,3,21,249,22.692355560833686,345.54178351784526,117.54259944075748,40.70737330978865,Poor
Pune,2024-03-22,2024,3,22,350,147.14389884321608,216.37275544939678,125.35052529828788,51.031858835380135,Very Poor
Pune,2024-03-23,2024,3,23,189,232.7279963499248,163.39475364687817,32.450917371304435,81.00464709870027,Moderately Polluted
Pune,2024-03-24,2024,3,24,427,115.63890468053638,219.93766866951117,49.34289388939381,6.398051730702232,Very Poor
Pune,2024-03-25,2024,3,25,78,45.54551562786768,211.20009831833386,23.00183972194428,96.29271609610798,Satisfactory
Pune,2024-03-26,2024,3,26,224,254.16663816751333,386.7260001434129,77.5752865932813,57.44084642287392,Poor
Pune,2024-03-27,2024,3,27,435,211.40365606790337,89.47240062288891,65.74446529259387,93.27013274726653,Very Poor
Pune,2024-03-28,2024,3,28,227,55.706886103452206,348.37383681722594,83.78408291624768,72.05449350783768,Poor
Pune,2024-03-29,2024,3,29,207,203.5179981744531,70.20655908658496,83.43014498173017,55.973533757812596,Poor
